side_in_poke_index,side_in_time,center_in_poke_index,center_in_time,chose_left,chose_right,left_reward_prob,right_reward_prob,was_rewarded,word_l1,word_l1_generic,word_l2,word_l2_generic,word_l3,word_l3_generic,switched,1_Reward,1_Choice,1_Switch,2_Reward,2_Choice,2_Switch,3_Reward,3_Choice,3_Switch,reward_seq_3,choice_seq_3,choice_seq_3_letters,switch_seq_3,Q_left,Q_right,Q_diff,Rolling_Accuracy,Rolling_PRight,Expected_PRight,Signed_Deviation,Choice_Deviation,Rolling_Switch_Rate,Behavioral_State,matched_side_in_index,matched_center_in_index,photometry_center_in_index,photometry_center_out_index,photometry_side_in_index,photometry_side_out_index,has_all_photometry_data,photometry_outcome_index,center_in_s,center_out_s,side_in_s,side_out_s,peak_z_center_in,auc_center_in,peak_z_side_in,auc_side_in,peak_z_outcome,auc_outcome,peak_z_side_out,auc_side_out,mouse,date,hemisphere,condition,dob,treatment,viral_expression,age_days
73,98.24700281023979,72,97.93399907648563,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.009688949904743067,0.9919831910233521,0.982294241118609,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,1696,1690,1691,1692,1696,1739,True,1696,91.314,91.368,91.584,93.906,8.92766871347293,4.8705594271965165,2.730578757704109,1.164765866969389,2.730578757704109,1.164765866969389,3.2418156664954787,1.7678718623695187,WCL30,081423,green_l,DCZ,2023-02-28,,,167
75,101.1710062623024,74,100.86099989712238,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.009688949904743067,0.998290927685183,0.9886019777804399,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,1750,1745,1744,1745,1750,1793,True,1750,94.176,94.23,94.5,96.822,4.360178798130961,2.070807150306648,5.152651860291756,1.1839097889765264,5.152651860291756,1.1839097889765264,8.359274069027745,4.919100943315349,WCL30,081423,green_l,DCZ,2023-02-28,,,167
84,108.08400437235832,83,107.74900317192078,False,True,0.09999999999999998,0.9,False,r,a,Rr,Aa,RRr,AAa,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.009688949904743067,0.9996356495226739,0.9899466996179308,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,1878,1872,1872,1873,1878,1888,True,1878,101.088,101.142,101.41199999999999,101.952,0.40775120524504366,-0.3477269834350952,-0.21623810599312351,-0.6505885377786611,-0.21623810599312351,-0.6505885377786611,2.2676322147685988,0.10093634629790407,WCL30,081423,green_l,DCZ,2023-02-28,,,167
90,112.29000650346279,89,111.95300370454788,True,False,0.09999999999999998,0.9,False,l,a,rl,ab,Rrl,Aab,1,0,1,0,1,1,0,1,1,0,011,111,RRR,000,0.009688949904743067,0.2131084348497999,0.20341948494505685,0.6,0.8,0.9,-0.09999999999999998,0.09999999999999998,0.2,Exploration,1956,1950,1950,1951,1956,1960,True,1956,105.3,105.354,105.624,105.84,4.845891179156537,0.9627624424812562,6.667400010221586,2.3728149300131163,6.667400010221586,2.3728149300131163,7.037513281654028,3.794264668224926,WCL30,081423,green_l,DCZ,2023-02-28,,,167
92,114.83000479638577,91,114.39900733530521,False,True,0.09999999999999998,0.9,True,R,A,lR,aB,rlR,abA,1,0,0,1,0,1,0,1,1,0,001,011,LRR,100,0.0020655495334963823,0.2131084348497999,0.21104288531630352,0.6,0.8,0.9,-0.09999999999999998,0.09999999999999998,0.4,Exploration,2003,1995,1995,1998,2003,2045,True,2003,107.73,107.892,108.16199999999999,110.42999999999999,0.850129187056409,0.4867054733206659,0.10357368099974577,-1.5672429177568201,0.10357368099974577,-1.5672429177568201,0.17237771574288596,-0.27933835801540874,WCL30,081423,green_l,DCZ,2023-02-28,,,167
101,121.99700474739075,100,121.66100777685642,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,lRR,aBB,0,1,1,1,0,0,1,0,1,0,100,101,RLR,110,0.0020655495334963823,0.8322456487763897,0.8301800992428934,0.6,0.8,0.9,-0.09999999999999998,0.09999999999999998,0.4,Exploration,2136,2130,2130,2131,2136,2173,True,2136,115.02,115.074,115.344,117.342,0.14304260163454288,-2.45492193141466,-1.5219190940789373,-3.032765855333189,-1.5219190940789373,-3.032765855333189,0.47719967971240684,-0.5583277231801423,WCL30,081423,green_l,DCZ,2023-02-28,,,167
103,124.59600493311882,102,124.24600683152676,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,1,0,0,1,110,110,RRL,011,0.0020655495334963823,0.9642371025427336,0.9621715530092373,0.6,0.8,0.9,-0.09999999999999998,0.09999999999999998,0.4,Exploration,2184,2178,2177,2179,2184,2232,True,2184,117.55799999999999,117.666,117.93599999999999,120.52799999999999,1.0087251429480086,-0.8203118723961318,-0.4644095794601658,-1.9325124113997358,-0.4644095794601658,-1.9325124113997358,5.515177107673237,3.801967172315612,WCL30,081423,green_l,DCZ,2023-02-28,,,167
105,127.89000235497952,104,127.49200612306595,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,1,111,111,RRR,001,0.0020655495334963823,0.9923758470334155,0.9903102974999192,0.8,0.8,0.9,-0.09999999999999998,0.09999999999999998,0.4,Exploration,2245,2238,2238,2239,2245,2293,True,2245,120.852,120.90599999999999,121.23,123.822,5.597902707791076,2.92340459915872,2.4448365215474355,0.3375657510576203,2.4448365215474355,0.3375657510576203,3.4062455686752986,2.073718039504005,WCL30,081423,green_l,DCZ,2023-02-28,,,167
107,131.0620028525591,106,130.76799921691418,False,True,0.09999999999999998,0.9,False,r,a,Rr,Aa,RRr,AAa,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.0020655495334963823,0.9983746364922659,0.9963090869587695,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.2,Exploration,2304,2298,2298,2299,2304,2315,True,2304,124.092,124.146,124.416,125.01,5.371826777112505,3.414097022863998,7.938891528816422,3.381835895496122,7.938891528816422,3.381835895496122,3.9525515177945882,2.864933040328676,WCL30,081423,green_l,DCZ,2023-02-28,,,167
109,132.70200602710247,108,132.40300342440605,False,True,0.09999999999999998,0.9,True,R,A,rR,aA,RrR,AaA,0,0,1,0,1,1,0,1,1,0,011,111,RRR,000,0.0020655495334963823,0.21283960438805738,0.210774054854561,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,2334,2329,2329,2329,2334,2377,True,2334,125.766,125.766,126.036,128.358,5.19105301322748,1.1742451269087884,0.7455784658651946,-0.8100043577450936,0.7455784658651946,-0.8100043577450936,3.078888963896013,2.1298852449463053,WCL30,081423,green_l,DCZ,2023-02-28,,,167
114,139.2340064048767,113,138.92700746655464,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,rRR,aAA,0,1,1,0,0,1,0,1,1,0,101,111,RRR,000,0.0020655495334963823,0.8321883378561866,0.8301227883226903,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,2455,2450,2449,2450,2455,2499,True,2455,132.246,132.3,132.57,134.946,3.8828224726434377,2.1828225598354725,3.01535097090204,1.036046703515425,3.01535097090204,1.036046703515425,9.533205440756001,6.919743212596725,WCL30,081423,green_l,DCZ,2023-02-28,,,167
116,142.1850062906742,115,141.86799935996532,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,0,1,0,110,111,RRR,000,0.0020655495334963823,0.9642248846506346,0.9621593351171382,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,2510,2504,2504,2505,2510,2550,True,2510,135.216,135.27,135.54,137.7,6.480706555017096,3.315943377677426,1.7581471013130106,0.13824391931667881,1.7581471013130106,0.13824391931667881,3.5578015430668084,2.310344522389322,WCL30,081423,green_l,DCZ,2023-02-28,,,167
118,144.9490025639534,117,144.6440052241087,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.0020655495334963823,0.992373242348535,0.9903076928150386,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,2561,2555,2555,2556,2561,2601,True,2561,137.97,138.024,138.294,140.454,5.494817627729276,2.7776763157140354,3.9405155114599584,-0.2725820079503636,3.9405155114599584,-0.2725820079503636,2.660667659617781,1.7281203435979557,WCL30,081423,green_l,DCZ,2023-02-28,,,167
120,147.67900183796883,119,147.37100712954998,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.0020655495334963823,0.9983740812096302,0.9963085316761339,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,2612,2606,2606,2606,2611,2655,True,2611,140.724,140.724,140.994,143.37,4.338295560702769,2.6601214183638318,3.984857596777532,2.0280315804091384,3.984857596777532,2.0280315804091384,7.087100220727725,5.319660517749277,WCL30,081423,green_l,DCZ,2023-02-28,,,167
122,150.7110010832548,121,150.3320049494505,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.0020655495334963823,0.9996533766990262,0.9975878271655299,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,2668,2661,2661,2662,2668,2712,True,2668,143.694,143.748,144.072,146.448,6.220549281554341,3.8721337865332446,2.499920922165474,0.37121144268321377,2.499920922165474,0.37121144268321377,3.1458490220006823,2.013588722441111,WCL30,081423,green_l,DCZ,2023-02-28,,,167
124,153.775005787611,123,153.4480009227991,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.0020655495334963823,0.999926104727069,0.9978605551935726,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,2725,2718,2718,2719,2724,2770,True,2724,146.772,146.826,147.096,149.58,3.1701157464935776,1.533555300672909,3.6765981294651624,-0.24691293411896886,3.6765981294651624,-0.24691293411896886,6.365465102158743,4.226022895037703,WCL30,081423,green_l,DCZ,2023-02-28,,,167
126,156.95000365376472,125,156.67500011622906,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.0020655495334963823,0.9999842465542674,0.9979186970207711,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,2783,2778,2778,2779,2783,2838,True,2783,150.012,150.066,150.282,153.252,5.558832985960378,2.821260697627126,3.621373295680554,1.054717397110605,3.621373295680554,1.054717397110605,6.420085457735807,4.817695819526619,WCL30,081423,green_l,DCZ,2023-02-28,,,167
128,160.5819996446371,127,160.28600446879864,False,True,0.9,0.09999999999999998,False,r,a,Rr,Aa,RRr,AAa,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.0020655495334963823,0.999996641584196,0.9979310920506996,0.8,1.0,0.09999999999999998,0.9,0.9,0.0,Right Bias,2851,2845,2845,2846,2850,2866,True,2850,153.63,153.684,153.9,154.764,6.254220897972992,3.2678818719524623,3.2877439469683902,1.1429030889550047,3.2877439469683902,1.1429030889550047,2.7844046913305354,1.2508719006880566,WCL30,081423,green_l,DCZ,2023-02-28,,,167
130,162.2109990566969,129,161.8940021842718,False,True,0.9,0.09999999999999998,False,r,a,rr,aa,Rrr,Aaa,0,0,1,0,1,1,0,1,1,0,011,111,RRR,000,0.0020655495334963823,0.21318539334288777,0.2111198438093914,0.6,1.0,0.09999999999999998,0.9,0.9,0.0,Right Bias,2881,2875,2875,2876,2881,2887,True,2881,155.25,155.304,155.574,155.898,3.5842050953858515,1.8211327653299934,4.935681448714926,2.5890342747947455,4.935681448714926,2.5890342747947455,3.6834828048721517,2.6827029651490863,WCL30,081423,green_l,DCZ,2023-02-28,,,167
132,163.92700262367725,131,163.52700479328632,False,True,0.9,0.09999999999999998,True,R,A,rR,aA,rrR,aaA,0,0,1,0,0,1,0,1,1,0,001,111,RRR,000,0.0020655495334963823,0.045448164568595906,0.04338261503509952,0.6,1.0,0.09999999999999998,0.9,0.9,0.0,Right Bias,2913,2905,2905,2906,2912,2960,True,2912,156.87,156.924,157.248,159.84,1.5728447650795634,0.1268488017344247,-0.3263636641560602,-1.5556416218917275,-0.3263636641560602,-1.5556416218917275,6.1034607816205115,4.683170202265984,WCL30,081423,green_l,DCZ,2023-02-28,,,167
138,169.50399912893772,137,169.21300292015076,False,True,0.9,0.09999999999999998,False,r,a,Rr,Aa,rRr,aAa,0,1,1,0,0,1,0,0,1,0,100,111,RRR,000,0.0020655495334963823,0.7965028080691953,0.7944372585356989,0.4,1.0,0.09999999999999998,0.9,0.9,0.0,Right Bias,3016,3010,3010,3011,3016,3019,True,3016,162.54,162.594,162.864,163.026,4.592430470407906,2.5399386073045203,3.321986206782519,1.6951696158277938,3.321986206782519,1.6951696158277938,2.1961800355986427,1.1373966727635374,WCL30,081423,green_l,DCZ,2023-02-28,,,167
140,171.07200510799885,139,170.6680040806532,True,False,0.9,0.09999999999999998,True,L,A,rL,aB,RrL,AaB,1,0,1,0,1,1,0,0,1,0,010,111,RRR,000,0.0020655495334963823,0.1698033347071488,0.16773778517365243,0.4,0.8,0.09999999999999998,0.7000000000000001,0.7000000000000001,0.2,Right Bias,3045,3037,3037,3039,3045,3081,True,3045,163.998,164.106,164.43,166.374,1.552649491024262,0.6196304169927449,1.2025449591785187,-1.5413285215999144,1.2025449591785187,-1.5413285215999144,0.8211723452995401,0.3066141035110621,WCL30,081423,green_l,DCZ,2023-02-28,,,167
142,174.33400712907314,141,174.04300086200237,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,rLL,aBB,0,1,0,1,0,1,0,1,1,0,101,011,LRR,100,0.7872542371581478,0.1698033347071488,-0.617450902450999,0.6,0.6,0.09999999999999998,0.5,0.5,0.2,Right Bias,3105,3100,3100,3101,3105,3141,True,3105,167.4,167.454,167.67,169.614,1.1366098931134925,-0.07048828642180804,0.1159974596871029,-1.1791691856863618,0.1159974596871029,-1.1791691856863618,2.127512639526312,1.1383285141434303,WCL30,081423,green_l,DCZ,2023-02-28,,,167
144,176.95200741291046,143,176.66700594127178,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,1,0,1,0,110,001,LLR,010,0.954645558547454,0.1698033347071488,-0.7848422238403052,0.8,0.4,0.09999999999999998,0.30000000000000004,0.30000000000000004,0.2,Exploration,3154,3148,3148,3149,3154,3201,True,3154,169.992,170.046,170.316,172.85399999999998,4.682272955751263,1.798428290530088,3.6311797502744656,-0.08808833315200061,3.6311797502744656,-0.08808833315200061,5.763228033100006,2.6234791893511265,WCL30,081423,green_l,DCZ,2023-02-28,,,167
146,180.1530059427023,145,179.87500503659248,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,1,111,000,LLL,001,0.9903310630867814,0.1698033347071488,-0.8205277283796326,0.8,0.2,0.09999999999999998,0.10000000000000003,0.10000000000000003,0.2,Exploration,3213,3208,3208,3208,3213,3252,True,3213,173.232,173.232,173.502,175.608,4.044830484745546,0.10427962319668338,2.3816512411384516,-1.7725114103673654,2.3816512411384516,-1.7725114103673654,3.4499635956645576,2.2893501843525472,WCL30,081423,green_l,DCZ,2023-02-28,,,167
148,182.90800005197525,147,182.60800167918205,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9979387169583024,0.1698033347071488,-0.8281353822511536,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.2,Exploration,3264,3258,3258,3259,3264,3304,True,3264,175.932,175.986,176.256,178.416,7.620806786055328,3.7733186866547066,3.0761967762889806,0.15487785312927593,3.0761967762889806,0.15487785312927593,2.0895422773871024,1.3509905955032249,WCL30,081423,green_l,DCZ,2023-02-28,,,167
150,185.77300161123276,149,185.4280024766922,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9995605630881528,0.1698033347071488,-0.829757228381004,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,3317,3311,3310,3311,3317,3353,True,3317,178.74,178.794,179.118,181.062,2.34991109624733,1.026046139640818,1.3881470996308358,-0.5520959515932482,1.3881470996308358,-0.5520959515932482,2.1701993484680853,1.4971505350884082,WCL30,081423,green_l,DCZ,2023-02-28,,,167
152,188.60700353980064,151,188.28900083899498,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999063181544758,0.1698033347071488,-0.830102983447327,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,3370,3364,3364,3365,3369,3416,True,3369,181.656,181.71,181.926,184.464,5.958896691568414,2.7679735189311114,2.6028312476019924,0.3852765076799843,2.6028312476019924,0.3852765076799843,6.636769064713032,4.688554407482568,WCL30,081423,green_l,DCZ,2023-02-28,,,167
157,194.80900168418884,156,194.5650078356266,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999800283318396,0.1698033347071488,-0.8301766936246908,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,3484,3480,3480,3480,3484,3538,True,3484,187.92,187.92,188.136,191.052,0.5610810369463135,-0.5737263809391329,-0.14382036022061354,-1.4569975741727283,-0.14382036022061354,-1.4569975741727283,1.1580080269884514,0.43534845474932427,WCL30,081423,green_l,DCZ,2023-02-28,,,167
162,199.83900859951973,161,199.50099997222424,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999957423177684,0.1698033347071488,-0.8301924076106196,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,3578,3571,3571,3572,3577,3622,True,3577,192.834,192.888,193.158,195.588,5.476896398387879,2.88291037467103,1.8854613779260718,0.1700633815023322,1.8854613779260718,0.1700633815023322,1.446766072318115,0.6707337611599858,WCL30,081423,green_l,DCZ,2023-02-28,,,167
164,202.9150027781725,163,202.65899933874607,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999990923212904,0.1698033347071488,-0.8301957576141415,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,3635,3630,3630,3630,3634,3672,True,3634,196.02,196.02,196.236,198.288,3.18053580106582,0.40051653153823696,2.357874011056533,-0.8344369024343569,2.357874011056533,-0.8344369024343569,4.196995124676803,2.285847400374298,WCL30,081423,green_l,DCZ,2023-02-28,,,167
170,210.7880037277937,169,210.4670036584139,False,True,0.9,0.09999999999999998,False,r,a,Lr,Ab,LLr,AAb,1,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999998064955073,0.1698033347071488,-0.8301964717883585,0.8,0.2,0.09999999999999998,0.10000000000000003,0.10000000000000003,0.2,Exploration,3780,3774,3774,3775,3780,3785,True,3780,203.796,203.85,204.12,204.39,-4.031649273508145,-7.526204226202537,-11.084896485702272,-13.227157885172804,-11.084896485702272,-13.227157885172804,-5.147960767703812,-6.5649391510019655,WCL30,081423,green_l,DCZ,2023-02-28,,,167
172,212.28300668299198,171,211.88700199127197,True,False,0.9,0.09999999999999998,True,L,A,rL,aB,LrL,AbA,1,0,1,1,1,0,0,1,0,0,011,100,RLL,100,0.9999998064955073,0.036199712274163354,-0.963800094221344,0.8,0.2,0.09999999999999998,0.10000000000000003,0.10000000000000003,0.4,Exploration,3808,3801,3801,3802,3808,3850,True,3808,205.254,205.308,205.632,207.9,-1.9791208241504086,-2.747250053762129,-2.4038672944824677,-3.809462133917126,-2.4038672944824677,-3.809462133917126,0.2657097476262004,-0.3483146641441236,WCL30,081423,green_l,DCZ,2023-02-28,,,167
174,215.1950005441904,173,214.9440061300993,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,rLL,aBB,0,1,0,1,0,1,1,1,0,0,101,010,LRL,110,0.9999999587475301,0.036199712274163354,-0.9638002464733668,0.8,0.2,0.09999999999999998,0.10000000000000003,0.10000000000000003,0.4,Exploration,3862,3857,3857,3858,3862,3904,True,3862,208.278,208.332,208.548,210.816,2.272101219854483,-1.4456554279653582,1.8191645686717637,-4.215590501220751,1.8191645686717637,-4.215590501220751,3.0156337376380633,2.1719337622775776,WCL30,081423,green_l,DCZ,2023-02-28,,,167
