side_in_poke_index,side_in_time,center_in_poke_index,center_in_time,chose_left,chose_right,left_reward_prob,right_reward_prob,was_rewarded,word_l1,word_l1_generic,word_l2,word_l2_generic,word_l3,word_l3_generic,switched,1_Reward,1_Choice,1_Switch,2_Reward,2_Choice,2_Switch,3_Reward,3_Choice,3_Switch,reward_seq_3,choice_seq_3,choice_seq_3_letters,switch_seq_3,Q_left,Q_right,Q_diff,Rolling_Accuracy,Rolling_PRight,Expected_PRight,Signed_Deviation,Choice_Deviation,Rolling_Switch_Rate,Behavioral_State,matched_side_in_index,matched_center_in_index,photometry_center_in_index,photometry_center_out_index,photometry_side_in_index,photometry_side_out_index,has_all_photometry_data,photometry_outcome_index,center_in_s,center_out_s,side_in_s,side_out_s,peak_z_center_in,auc_center_in,peak_z_side_in,auc_side_in,peak_z_outcome,auc_outcome,peak_z_side_out,auc_side_out,mouse,date,hemisphere,condition,dob,treatment,viral_expression,age_days
87,98.38899560272694,86,97.89499305188656,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,0,0,0,110,000,LLL,000,0.9676570039817034,0.20122112486594135,-0.766435879115762,0.8,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,1791,1782,1782,1782,1791,1816,True,1791,96.228,96.228,96.714,98.064,9.460624869493694,7.5858248631843255,2.5668458873450195,1.6416647072382426,2.5668458873450195,1.6416647072382426,-0.639942841422574,-1.7653670195147282,WCL23,092823,green_l,saline,2023-04-11,,,170
89,101.22499912977219,88,100.90099163353443,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9934919059596636,0.20122112486594135,-0.7922707810937223,0.8,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,1843,1837,1837,1838,1843,1869,True,1843,99.198,99.252,99.522,100.926,-1.8852027103304396,-2.2559350750387672,-1.2975290296820434,-1.9111547654876335,-1.2975290296820434,-1.9111547654876335,3.140198641236094,1.4569188886405127,WCL23,092823,green_l,saline,2023-04-11,,,170
91,104.57399524748325,90,104.27299104630947,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9986904339964702,0.20122112486594135,-0.7974693091305288,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,1905,1900,1900,1900,1905,1929,True,1905,102.6,102.6,102.87,104.166,1.911955963168417,0.021396966732207368,1.9356210877637012,-0.9174998587866795,1.9356210877637012,-0.9174998587866795,0.6678353123070153,-0.31127051765129293,WCL23,092823,green_l,saline,2023-04-11,,,170
93,108.03799778223038,92,107.72399827837944,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9997364876556836,0.20122112486594135,-0.7985153627897422,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,1969,1964,1964,1965,1970,1998,True,1970,106.056,106.11,106.38,107.892,2.0669067619811585,0.5057181080646083,1.2837108553784058,-0.3125065360920367,1.2837108553784058,-0.3125065360920367,4.680219919555828,3.2107005152670958,WCL23,092823,green_l,saline,2023-04-11,,,170
95,110.54499484598637,94,109.90499630570412,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999469757496606,0.20122112486594135,-0.7987258508837193,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,2016,2004,2004,2004,2016,2043,True,2016,108.216,108.216,108.864,110.322,4.4560284971895285,2.9919648542519193,1.1459672410562702,0.04759807565447327,1.1459672410562702,0.04759807565447327,-0.28174501728253126,-0.9968725485290795,WCL23,092823,green_l,saline,2023-04-11,,,170
97,112.75899410247803,96,112.34399937093258,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999893304007016,0.20122112486594135,-0.7987682055347602,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,2057,2049,2049,2050,2057,2088,True,2057,110.646,110.7,111.078,112.752,0.10567124497032569,-0.4900233542279663,0.20068258740955855,-0.16845902627045767,0.20068258740955855,-0.16845902627045767,5.019172008817968,2.401300208460165,WCL23,092823,green_l,saline,2023-04-11,,,170
99,115.12499414384365,98,114.82899896800518,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999978530512273,0.20122112486594135,-0.798776728185286,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,2101,2095,2095,2095,2100,2130,True,2100,113.13,113.13,113.4,115.02,2.104054280289277,0.939807002431568,1.2757075176085686,0.19509786267718995,1.2757075176085686,0.19509786267718995,1.8353381262347526,-0.09839703769504411,WCL23,092823,green_l,saline,2023-04-11,,,170
101,118.31000000238419,100,117.97799617052078,True,False,0.9,0.09999999999999998,False,l,a,Ll,Aa,LLl,AAa,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999995679885529,0.20122112486594135,-0.7987784431226116,0.8,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,2160,2154,2154,2154,2160,2164,True,2160,116.316,116.316,116.64,116.856,7.2546267859866385,2.141241025954311,13.97650619347377,6.028869713451256,13.97650619347377,6.028869713451256,17.626255398095168,9.491076386154207,WCL23,092823,green_l,saline,2023-04-11,,,170
103,119.95499208569527,102,119.57899332046509,False,True,0.9,0.09999999999999998,False,r,a,lr,ab,Llr,Aab,1,0,0,0,1,0,0,1,0,0,011,000,LLL,000,0.20122103793611246,0.20122112486594135,8.69298288908027e-08,0.6,0.2,0.09999999999999998,0.10000000000000003,0.10000000000000003,0.2,Exploration,2190,2183,2183,2184,2190,2197,True,2190,117.882,117.93599999999999,118.26,118.638,4.725621209829583,3.937354605170699,2.30946463000667,1.7641979078507908,2.30946463000667,1.7641979078507908,2.450600792486556,1.539570857220507,WCL23,092823,green_l,saline,2023-04-11,,,170
105,122.44799807667732,104,121.99299149215221,True,False,0.9,0.09999999999999998,True,L,A,rL,aB,lrL,abA,1,0,1,1,0,0,0,1,0,0,001,100,RLL,100,0.20122103793611246,0.04048994109231485,-0.1607310968437976,0.6,0.2,0.09999999999999998,0.10000000000000003,0.10000000000000003,0.4,Exploration,2236,2228,2228,2228,2236,2268,True,2236,120.312,120.312,120.744,122.472,-0.2969790611001049,-0.7828567205316241,-1.0743565411853264,-2.408418843976984,-1.0743565411853264,-2.408418843976984,-0.8978505108062522,-1.4730484034882023,WCL23,092823,green_l,saline,2023-04-11,,,170
107,125.58599151670933,106,125.31799860298634,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,rLL,aBB,0,1,0,1,0,1,1,0,0,0,100,010,LRL,110,0.8392687987342551,0.04048994109231485,-0.7987788576419402,0.6,0.2,0.09999999999999998,0.10000000000000003,0.10000000000000003,0.4,Exploration,2294,2289,2289,2290,2295,2329,True,2295,123.606,123.66,123.92999999999999,125.766,-2.102759012714604,-2.7238059506128036,-1.6968975600880747,-2.7261101737500386,-1.6968975600880747,-2.7261101737500386,0.5094347014974454,-0.07984846946680116,WCL23,092823,green_l,saline,2023-04-11,,,170
109,128.91499176621437,108,128.59499752521515,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,1,0,1,1,110,001,LLR,011,0.9676574868802528,0.04048994109231485,-0.9271675457879379,0.6,0.2,0.09999999999999998,0.10000000000000003,0.10000000000000003,0.4,Exploration,2356,2350,2350,2351,2356,2389,True,2356,126.89999999999999,126.954,127.224,129.006,0.6720205920904394,-0.10442830398300643,0.5519702892172691,-1.0097846216011226,0.5519702892172691,-1.0097846216011226,2.819688198342485,2.06604373742828,WCL23,092823,green_l,saline,2023-04-11,,,170
114,133.9369922876358,113,133.58099944889545,True,False,0.9,0.09999999999999998,False,l,a,Ll,Aa,LLl,AAa,0,1,0,0,1,0,0,1,0,1,111,000,LLL,001,0.993492003129053,0.04048994109231485,-0.9530020620367381,0.6,0.2,0.09999999999999998,0.10000000000000003,0.10000000000000003,0.4,Exploration,2449,2442,2443,2444,2449,2452,True,2449,131.922,131.976,132.246,132.408,1.6847934851009123,-0.08287504037755232,2.39955050698029,0.9765943704339374,2.39955050698029,0.9765943704339374,2.694430666938564,1.5491887921279515,WCL23,092823,green_l,saline,2023-04-11,,,170
116,135.51299460232258,115,135.21999679505825,True,False,0.9,0.09999999999999998,True,L,A,lL,aA,LlL,AaA,0,0,0,0,1,0,0,1,0,0,011,000,LLL,000,0.19991157841494578,0.04048994109231485,-0.15942163732263093,0.8,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.2,Exploration,2478,2473,2473,2473,2479,2502,True,2479,133.542,133.542,133.86599999999999,135.108,1.6486771243254728,0.9658761341305868,0.7293352855269329,0.08845488201048735,0.7293352855269329,0.08845488201048735,-0.07897032990420372,-2.835134657589504,WCL23,092823,green_l,saline,2023-04-11,,,170
118,137.39899322390556,117,137.11499758064747,True,False,0.09999999999999998,0.9,False,l,a,Ll,Aa,lLl,aAa,0,1,0,0,0,0,0,1,0,0,101,000,LLL,000,0.8390053078164396,0.04048994109231485,-0.7985153667241247,0.6,0.0,0.9,-0.9,0.9,0.0,Left Bias,2513,2508,2508,2508,2513,2522,True,2513,135.432,135.432,135.702,136.188,1.9652260555713252,-0.4797070529562741,2.25396071081513,0.8052800351015017,2.25396071081513,0.8052800351015017,5.73981546193133,3.5501732691922276,WCL23,092823,green_l,saline,2023-04-11,,,170
120,139.0469927340746,119,138.64299170672894,True,False,0.09999999999999998,0.9,False,l,a,ll,aa,Lll,Aaa,0,0,0,0,1,0,0,0,0,0,010,000,LLL,000,0.1688255918073197,0.04048994109231485,-0.12833565071500486,0.4,0.0,0.9,-0.9,0.9,0.0,Left Bias,2544,2536,2536,2537,2544,2547,True,2544,136.944,136.998,137.376,137.538,3.4255990353850643,2.424719463835375,3.9955876229715623,1.9214792394844578,3.9955876229715623,1.9214792394844578,3.9766971728962957,2.0494006208822673,WCL23,092823,green_l,saline,2023-04-11,,,170
122,140.90299755334854,121,140.42999669909477,False,True,0.09999999999999998,0.9,True,R,A,lR,aB,llR,aaB,1,0,0,0,0,0,0,1,0,0,001,000,LLL,000,0.033971275489627195,0.04048994109231485,0.006518665602687657,0.4,0.2,0.9,-0.7,0.7,0.2,Left Bias,2578,2569,2569,2569,2578,2601,True,2578,138.726,138.726,139.212,140.454,4.6075463743264855,2.945545614990027,1.0693037838190873,0.07003592797322603,1.0693037838190873,0.07003592797322603,-1.332848229038678,-2.1542676463492034,WCL23,092823,green_l,saline,2023-04-11,,,170
124,142.807000502944,123,142.43999384343624,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,lRR,aBB,0,1,1,1,0,0,0,0,0,0,100,100,RLL,100,0.033971275489627195,0.8069263066264095,0.7729550311367823,0.6,0.4,0.9,-0.5,0.5,0.2,Left Bias,2613,2607,2607,2607,2613,2640,True,2613,140.778,140.778,141.102,142.56,-0.2615248317780513,-1.0578855710124015,-0.11108732519368447,-1.0915611252025377,-0.11108732519368447,-1.0915611252025377,0.3883337253462994,-0.6837353832349988,WCL23,092823,green_l,saline,2023-04-11,,,170
126,144.89299803972244,125,144.56099420785904,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,1,0,0,0,110,110,RRL,010,0.033971275489627195,0.9611494942373442,0.927178218747717,0.6,0.6,0.9,-0.30000000000000004,0.30000000000000004,0.2,Exploration,2652,2646,2646,2646,2652,2677,True,2652,142.884,142.884,143.208,144.558,0.7503686786618318,-0.15960503715964158,0.9710069767744545,-0.029297445702214882,0.9710069767744545,-0.029297445702214882,-0.44481490866251394,-1.4536381420189612,WCL23,092823,green_l,saline,2023-04-11,,,170
128,148.46399053931236,127,148.1039945036173,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,1,111,111,RRR,001,0.033971275489627195,0.9921824575288276,0.9582111820392004,0.8,0.8,0.9,-0.09999999999999998,0.09999999999999998,0.2,Exploration,2718,2711,2712,2712,2718,2746,True,2718,146.448,146.448,146.772,148.284,1.5977942543983008,-0.4931560630353366,1.6744354787361602,-0.09780230645220217,1.6744354787361602,-0.09780230645220217,1.1031112307299225,-0.13035546806399173,WCL23,092823,green_l,saline,2023-04-11,,,170
130,150.98799616098404,129,150.71799159049988,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.033971275489627195,0.9984269453102634,0.9644556698206362,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.2,Exploration,2765,2760,2760,2760,2765,2793,True,2765,149.04,149.04,149.31,150.822,0.26277378224292564,-0.8884771695670253,0.7462396148196183,-1.6247303143470204,0.7462396148196183,-1.6247303143470204,1.0647047619355885,-0.2015622126171961,WCL23,092823,green_l,saline,2023-04-11,,,170
132,153.55299934744835,131,153.22499871253967,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.033971275489627195,0.9996834681658555,0.9657121926762283,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,2812,2806,2807,2807,2812,2836,True,2812,151.578,151.578,151.84799999999998,153.144,1.6165209036326833,0.46657608259215694,1.585192457119583,0.8183459773968983,1.585192457119583,0.8183459773968983,3.302698934404425,1.275600935441371,WCL23,092823,green_l,saline,2023-04-11,,,170
134,155.89199289679527,133,155.59799931943417,False,True,0.09999999999999998,0.9,False,r,a,Rr,Aa,RRr,AAa,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.033971275489627195,0.9999363071082775,0.9659650316186503,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,2856,2850,2850,2850,2856,2859,True,2856,153.9,153.9,154.224,154.386,4.7285313541806815,0.9278641838849084,7.969357227698728,3.5087367242078313,7.969357227698728,3.5087367242078313,8.045157561052477,4.740938266461214,WCL23,092823,green_l,saline,2023-04-11,,,170
136,157.65499882400036,135,157.3099996894598,False,True,0.09999999999999998,0.9,True,R,A,rR,aA,RrR,AaA,0,0,1,0,1,1,0,1,1,0,011,111,RRR,000,0.033971275489627195,0.20120830851062343,0.16723703302099624,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,2888,2882,2882,2883,2888,2917,True,2888,155.628,155.682,155.952,157.518,2.5373334873923183,1.8231455722666012,1.2662954058960925,0.6029922479027582,1.2662954058960925,0.6029922479027582,0.5677949007488484,-0.786237253817212,WCL23,092823,green_l,saline,2023-04-11,,,170
138,159.84000004827976,137,159.49599668383598,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,rRR,aAA,0,1,1,0,0,1,0,1,1,0,101,111,RRR,000,0.033971275489627195,0.8392662373049393,0.8052949618153121,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,2929,2922,2922,2923,2929,2957,True,2929,157.788,157.84199999999998,158.166,159.678,0.2406023091210999,-0.6268741206445936,-0.2917192201676566,-1.1062212371365965,-0.2917192201676566,-1.1062212371365965,-0.5613721977394934,-1.3913414570258953,WCL23,092823,green_l,saline,2023-04-11,,,170
140,162.45299130678177,139,162.13299706578255,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,0,1,0,110,111,RRR,000,0.033971275489627195,0.9676569714665646,0.9336856959769374,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,2977,2971,2971,2972,2977,3007,True,2977,160.434,160.488,160.758,162.378,0.2167899298986341,-0.7270352162795579,0.932264223688079,-0.6371957994462565,0.932264223688079,-0.6371957994462565,1.3964217167919684,-0.1435439171952819,WCL23,092823,green_l,saline,2023-04-11,,,170
142,165.1569999754429,141,164.7759921848774,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.033971275489627195,0.9934918994169308,0.9595206239273036,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,3027,3020,3020,3021,3027,3057,True,3027,163.07999999999998,163.134,163.458,165.078,0.23506618198581278,-1.011609968339817,0.3921108821909643,-1.4808798939878909,0.3921108821909643,-1.4808798939878909,1.9309715725223422,0.6019064998759373,WCL23,092823,green_l,saline,2023-04-11,,,170
144,170.3029990196228,143,169.9019953608513,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.033971275489627195,0.9986904326799342,0.964719157190307,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,3123,3115,3115,3115,3123,3148,True,3123,168.21,168.21,168.642,169.992,2.3265951000103424,1.7786370887400906,1.2374090876996537,0.7118288315975906,1.2374090876996537,0.7118288315975906,-3.35961744929277,-4.287770230945411,WCL23,092823,green_l,saline,2023-04-11,,,170
146,173.74399825930595,145,173.38699959218502,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.033971275489627195,0.9997364873907687,0.9657652119011415,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,3186,3180,3180,3180,3186,3211,True,3186,171.72,171.72,172.044,173.394,7.908062568405161,4.381959529957235,1.1644273166440564,0.48286489486944156,1.1644273166440564,0.48286489486944156,-1.0616412830261062,-1.4186841280663691,WCL23,092823,green_l,saline,2023-04-11,,,170
148,176.94199942052364,147,176.57599858939648,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.033971275489627195,0.9999469756963542,0.965975700206727,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,3245,3239,3239,3240,3245,3269,True,3245,174.906,174.96,175.23,176.526,15.264986324833403,9.537183155812137,3.4498158765915883,1.3511594856299984,3.4498158765915883,1.3511594856299984,-1.9868702118722261,-2.6249931477564643,WCL23,092823,green_l,saline,2023-04-11,,,170
150,179.6109952032566,149,179.3169915676117,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.033971275489627195,0.9999893303899752,0.966018054900348,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,3295,3289,3289,3290,3295,3322,True,3295,177.606,177.66,177.93,179.388,-0.9019570576851749,-1.350154501750541,-0.29616709343980546,-1.6713819847858684,-0.29616709343980546,-1.6713819847858684,2.863549814368965,0.08096927582005992,WCL23,092823,green_l,saline,2023-04-11,,,170
152,181.67599104344845,151,181.41399286687374,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.033971275489627195,0.999997853049069,0.9660265775594418,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,3333,3328,3328,3328,3333,3357,True,3333,179.712,179.712,179.982,181.278,2.3133480526950887,1.0532152633931708,2.6031314732780566,1.6318280822840654,2.6031314732780566,1.6318280822840654,1.4035192066189786,0.38707773130932166,WCL23,092823,green_l,saline,2023-04-11,,,170
