side_in_poke_index,side_in_time,center_in_poke_index,center_in_time,chose_left,chose_right,left_reward_prob,right_reward_prob,was_rewarded,word_l1,word_l1_generic,word_l2,word_l2_generic,word_l3,word_l3_generic,switched,1_Reward,1_Choice,1_Switch,2_Reward,2_Choice,2_Switch,3_Reward,3_Choice,3_Switch,reward_seq_3,choice_seq_3,choice_seq_3_letters,switch_seq_3,Q_left,Q_right,Q_diff,Rolling_Accuracy,Rolling_PRight,Expected_PRight,Signed_Deviation,Choice_Deviation,Rolling_Switch_Rate,Behavioral_State,matched_side_in_index,matched_center_in_index,photometry_center_in_index,photometry_center_out_index,photometry_side_in_index,photometry_side_out_index,has_all_photometry_data,photometry_outcome_index,center_in_s,center_out_s,side_in_s,side_out_s,peak_z_center_in,auc_center_in,peak_z_side_in,auc_side_in,peak_z_outcome,auc_outcome,peak_z_side_out,auc_side_out,mouse,date,hemisphere,condition,dob,treatment,viral_expression,age_days
90,97.7220006287098,89,97.43799492716789,False,True,0.09999999999999998,0.9,True,R,A,lR,aB,rlR,abA,1,0,0,1,0,1,1,0,0,0,000,010,LRL,110,0.007298432697632435,0.019208127162955335,0.0119096944653229,0.2,0.4,0.9,-0.5,0.5,0.6,Left Bias,1628,1623,1623,1623,1628,1661,True,1628,87.642,87.642,87.91199999999999,89.694,1.693831649145098,0.4535139475857752,0.9615037084901097,-0.2801892559008309,0.9615037084901097,-0.2801892559008309,0.6734596838280676,-0.05722503881391024,WCL23,062623,green_l,saline,2023-04-11,,,76
92,100.03599934279919,91,99.77900013327599,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,lRR,aBB,0,1,1,1,0,0,1,0,1,1,100,101,RLR,111,0.007298432697632435,0.7133286684555413,0.7060302357579089,0.4,0.6,0.9,-0.30000000000000004,0.30000000000000004,0.6,Exploration,1671,1666,1666,1667,1671,1701,True,1671,89.964,90.018,90.234,91.854,0.8982016308799926,-0.1490391284155158,0.5039496624380639,-0.6217285023350496,0.5039496624380639,-0.6217285023350496,-1.3157257571249392,-1.9069259318730047,WCL23,062623,green_l,saline,2023-04-11,,,76
94,102.18599773943424,93,101.92899852991104,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,1,0,0,1,110,110,RRL,011,0.007298432697632435,0.9162101006284267,0.9089116679307943,0.6,0.8,0.9,-0.09999999999999998,0.09999999999999998,0.6,Exploration,1711,1706,1706,1707,1711,1750,True,1711,92.124,92.178,92.394,94.5,-0.6173481026021471,-1.161155936558086,-0.1624776049485012,-0.8398095811376365,-0.1624776049485012,-0.8398095811376365,0.5511551584453728,0.020985318477706225,WCL23,062623,green_l,saline,2023-04-11,,,76
96,104.8770010471344,95,104.63999770581722,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,1,111,111,RRR,001,0.007298432697632435,0.9755094197983674,0.9682109871007349,0.8,0.8,0.9,-0.09999999999999998,0.09999999999999998,0.4,Exploration,1761,1756,1756,1756,1761,1795,True,1761,94.824,94.824,95.094,96.92999999999999,1.6205473497278609,0.37645063277006335,1.999959774872188,-0.3575536380613892,1.999959774872188,-0.3575536380613892,1.6377428830658478,0.43495274413440493,WCL23,062623,green_l,saline,2023-04-11,,,76
98,107.7420026063919,97,107.44699314236641,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.007298432697632435,0.9928417563082063,0.9855433236105738,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.2,Exploration,1814,1808,1808,1809,1813,1846,True,1813,97.632,97.68599999999999,97.902,99.684,5.380654444325676,3.8126123263318434,3.8957458136190715,2.4659730968937157,3.8957458136190715,2.4659730968937157,0.5206347265684044,-0.0010862761231990939,WCL23,062623,green_l,saline,2023-04-11,,,76
100,110.12299954891205,99,109.85299497842789,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.007298432697632435,0.9979077485168077,0.9906093158191753,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,1858,1853,1853,1853,1857,1886,True,1857,100.062,100.062,100.278,101.844,0.7315071918476713,-0.1788065130875504,0.6645401111180175,-0.6249395278275615,0.6645401111180175,-0.6249395278275615,0.3354176269356715,-0.13068307802495036,WCL23,062623,green_l,saline,2023-04-11,,,76
102,112.22299821674824,101,111.93799674510956,False,True,0.09999999999999998,0.9,False,r,a,Rr,Aa,RRr,AAa,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.007298432697632435,0.9993884650401134,0.9920900323424809,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,1897,1891,1891,1892,1896,1908,True,1896,102.114,102.16799999999999,102.384,103.032,0.5975149178545889,0.09794033373540531,1.8902209516525046,0.5475421096695413,1.8902209516525046,0.5475421096695413,4.360985016948978,2.6327896196142087,WCL23,062623,green_l,saline,2023-04-11,,,76
104,113.94099332392216,103,113.57300095260143,False,True,0.09999999999999998,0.9,True,R,A,rR,aA,RrR,AaA,0,0,1,0,1,1,0,1,1,0,011,111,RRR,000,0.007298432697632435,0.2921068474746856,0.2848084147770532,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,1928,1922,1921,1922,1928,1961,True,1928,103.734,103.788,104.112,105.894,7.593225325048498,2.0493907987957836,1.0528348621864534,-1.6156125648953155,1.0528348621864534,-1.6156125648953155,0.28235750855169395,-0.2574322605791452,WCL23,062623,green_l,saline,2023-04-11,,,76
106,116.253000497818,105,115.94600155949593,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,rRR,aAA,0,1,1,0,0,1,0,1,1,0,101,111,RRR,000,0.007298432697632435,0.7930930320225512,0.7857945993249188,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,1971,1966,1965,1966,1971,2007,True,1971,106.11,106.164,106.434,108.378,0.974336782412946,0.34762846310975337,2.1068335009920025,0.9001460018531755,2.1068335009920025,0.9001460018531755,2.9433177520565152,1.9411926128486159,WCL23,062623,green_l,saline,2023-04-11,,,76
108,118.76499652862549,107,118.47699768841267,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,0,1,0,110,111,RRR,000,0.007298432697632435,0.9395240747210221,0.9322256420233896,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,2018,2012,2012,2013,2018,2044,True,2018,108.648,108.702,108.972,110.376,3.3865485214048126,2.5587135575377293,5.1687346223486665,3.2265431340467217,5.1687346223486665,3.2265431340467217,0.6767184979962837,-0.13080633777309153,WCL23,062623,green_l,saline,2023-04-11,,,76
110,120.75299620628357,109,120.44000253081322,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.007298432697632435,0.9823237584789937,0.9750253257813613,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,2055,2049,2049,2050,2054,2085,True,2054,110.646,110.7,110.916,112.59,0.7126050014476174,0.15499879112489562,1.0205274632699424,-0.003630805337623569,1.0205274632699424,-0.003630805337623569,3.2276512693139665,2.191021910176998,WCL23,062623,green_l,saline,2023-04-11,,,76
116,125.01800023019314,115,124.71399866044521,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.007298432697632435,0.9948334893121915,0.9875350566145591,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,2134,2128,2128,2129,2133,2164,True,2133,114.91199999999999,114.966,115.182,116.856,5.089445867496802,2.8860587422475605,2.9337481034659905,1.2835510799015155,2.9337481034659905,1.2835510799015155,4.964295187439425,1.5359087924780632,WCL23,062623,green_l,saline,2023-04-11,,,76
118,127.60500088334084,117,127.29699611663818,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.007298432697632435,0.9984899033736602,0.9911914706760278,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,2181,2176,2176,2177,2181,2207,True,2181,117.504,117.55799999999999,117.774,119.178,7.520777438022596,2.2005197520386033,6.933221607613012,-1.2581272105243642,6.933221607613012,-1.2581272105243642,-1.2905396056882505,-1.7415732613175694,WCL23,062623,green_l,saline,2023-04-11,,,76
120,129.54399660229683,119,129.2449939996004,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.007298432697632435,0.9995586205161128,0.9922601878184804,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,2217,2212,2212,2213,2217,2252,True,2217,119.448,119.502,119.718,121.608,-0.5392803518913876,-0.8992932610987321,0.3667275226525545,-0.21739294699844594,0.3667275226525545,-0.21739294699844594,8.227250598432152,4.04242053888344,WCL23,062623,green_l,saline,2023-04-11,,,76
122,131.98099806904793,121,131.65900222957134,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.007298432697632435,0.9998709911369918,0.9925725584393594,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,2262,2257,2256,2257,2262,2288,True,2262,121.824,121.878,122.148,123.55199999999999,6.997247211208573,3.2264597112216986,0.7432064440189593,-0.2860190783314237,0.7432064440189593,-0.2860190783314237,0.6386690854974186,0.05209154442970598,WCL23,062623,green_l,saline,2023-04-11,,,76
124,133.98799784481525,123,133.6429987102747,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.007298432697632435,0.9999622925683177,0.9926638598706853,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,2300,2293,2293,2294,2300,2329,True,2300,123.822,123.876,124.2,125.766,1.370884935143531,0.7133594023278008,2.4840906916960566,0.8171210551098913,2.4840906916960566,0.8171210551098913,-0.49019605358430324,-1.1447363030358242,WCL23,062623,green_l,saline,2023-04-11,,,76
129,137.83000074326992,128,137.52800077199936,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.007298432697632435,0.9999889786610708,0.9926905459634384,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,2371,2365,2365,2366,2371,2396,True,2371,127.71,127.764,128.034,129.384,5.25124654154546,4.021608106279846,3.28267766654545,1.55966989522482,3.28267766654545,1.55966989522482,-3.015478193768377,-3.4439674995363223,WCL23,062623,green_l,saline,2023-04-11,,,76
131,139.77700285613537,130,139.49400298297405,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.007298432697632435,0.9999967786214449,0.9926983459238125,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,2407,2402,2401,2402,2407,2435,True,2407,129.654,129.708,129.978,131.49,-1.6682911184122868,-1.984416773524726,-0.905227032017248,-1.3940353141005113,-0.905227032017248,-1.3940353141005113,0.44246483599835434,-0.24248992068635342,WCL23,062623,green_l,saline,2023-04-11,,,76
133,141.8320007622242,132,141.54400192201138,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.007298432697632435,0.9999990584374673,0.9927006257398349,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,2445,2440,2439,2440,2445,2475,True,2445,131.706,131.76,132.03,133.65,0.9927667408910547,0.2872436721404644,1.5252911286476645,0.8007831213408657,1.5252911286476645,0.8007831213408657,6.339566262129784,4.811620098716386,WCL23,062623,green_l,saline,2023-04-11,,,76
135,144.1399946808815,134,143.72999891638756,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.007298432697632435,0.9999997247948393,0.9927012920972069,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,2488,2480,2480,2480,2487,2517,True,2487,133.92,133.92,134.298,135.918,5.664023080400154,4.222056664802279,2.351658360559399,1.0197639428095135,2.351658360559399,1.0197639428095135,-0.17560682040308215,-1.3516314784643484,WCL23,062623,green_l,saline,2023-04-11,,,76
137,146.6420028358698,136,146.34399600327015,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.007298432697632435,0.9999999195614971,0.9927014868638647,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,2534,2528,2528,2529,2534,2564,True,2534,136.512,136.566,136.83599999999998,138.456,-0.8196570387870641,-1.321240075417459,-0.8582437106778602,-2.678083788004269,-0.8582437106778602,-2.678083788004269,1.211432742672044,-0.5372832327156164,WCL23,062623,green_l,saline,2023-04-11,,,76
139,148.84699992835522,138,148.53899516165257,False,True,0.9,0.09999999999999998,False,r,a,Rr,Aa,RRr,AAa,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.007298432697632435,0.9999999764889848,0.9927015437913523,0.8,1.0,0.09999999999999998,0.9,0.9,0.0,Right Bias,2575,2569,2569,2570,2575,2581,True,2575,138.726,138.78,139.05,139.374,1.9690706804367175,0.5295165785952526,3.08248703415689,1.5389764009303382,3.08248703415689,1.5389764009303382,4.517655872938725,3.28828228788193,WCL23,062623,green_l,saline,2023-04-11,,,76
141,150.37599988281727,140,150.12399964034557,False,True,0.9,0.09999999999999998,False,r,a,rr,aa,Rrr,Aaa,0,0,1,0,1,1,0,1,1,0,011,111,RRR,000,0.007298432697632435,0.2922855834595134,0.28498715076188097,0.6,1.0,0.09999999999999998,0.9,0.9,0.0,Right Bias,2603,2598,2598,2600,2603,2606,True,2603,140.292,140.4,140.562,140.724,6.3763868198752744,2.463610077392844,6.1819232743114085,3.1998831881813805,6.1819232743114085,3.1998831881813805,5.565826391229236,3.410093858789436,WCL23,062623,green_l,saline,2023-04-11,,,76
143,151.92899890244007,142,151.62299573421478,False,True,0.9,0.09999999999999998,False,r,a,rr,aa,rrr,aaa,0,0,1,0,0,1,0,1,1,0,001,111,RRR,000,0.007298432697632435,0.08543086430683453,0.0781324316092021,0.4,1.0,0.09999999999999998,0.9,0.9,0.0,Right Bias,2632,2626,2626,2627,2632,2635,True,2632,141.804,141.858,142.128,142.29,2.271634999512453,1.9984075390839044,1.1450384461618415,0.8431720734288983,1.1450384461618415,0.8431720734288983,0.9926633983790112,0.6513733854465917,WCL23,062623,green_l,saline,2023-04-11,,,76
146,154.568000882864,145,154.19999845325947,False,True,0.9,0.09999999999999998,False,r,a,rr,aa,rrr,aaa,0,0,1,0,0,1,0,0,1,0,000,111,RRR,000,0.007298432697632435,0.024970210606448655,0.01767177790881622,0.2,1.0,0.09999999999999998,0.9,0.9,0.0,Right Bias,2681,2674,2673,2675,2680,2684,True,2680,144.34199999999998,144.45,144.72,144.936,3.124158375874535,1.7680360889479816,0.5802543046333669,0.21725064202371708,0.5802543046333669,0.21725064202371708,0.14071760744153808,-0.12401100127440305,WCL23,062623,green_l,saline,2023-04-11,,,76
148,156.10699877142906,147,155.7299941778183,False,True,0.9,0.09999999999999998,False,r,a,rr,aa,rrr,aaa,0,0,1,0,0,1,0,0,1,0,000,111,RRR,000,0.007298432697632435,0.007298432747806338,5.017390322659132e-11,0.0,1.0,0.09999999999999998,0.9,0.9,0.0,Right Bias,2709,2702,2702,2704,2709,2712,True,2709,145.908,146.016,146.286,146.448,-0.8914409016308816,-2.0879529689539233,-1.6488265121512822,-2.043086852835121,-1.6488265121512822,-2.043086852835121,-1.875119228781681,-2.4642320423867554,WCL23,062623,green_l,saline,2023-04-11,,,76
150,158.4080021828413,149,158.08899365365505,True,False,0.9,0.09999999999999998,True,L,A,rL,aB,rrL,aaB,1,0,1,0,0,1,0,0,1,0,000,111,RRR,000,0.007298432697632435,0.0021332267241869216,-0.005165205973445513,0.2,0.8,0.09999999999999998,0.7000000000000001,0.7000000000000001,0.2,Right Bias,2752,2746,2746,2746,2752,2782,True,2752,148.284,148.284,148.608,150.228,3.8963434398809897,0.29593951793162476,2.9545377615159567,0.3052703298212286,2.9545377615159567,0.3052703298212286,-0.5988333003938973,-1.6695833051808209,WCL23,062623,green_l,saline,2023-04-11,,,76
152,160.59600077569485,151,160.34400053322315,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,rLL,aBB,0,1,0,1,0,1,0,0,1,0,100,011,LRR,100,0.7098476363780774,0.0021332267241869216,-0.7077144096538904,0.4,0.6,0.09999999999999998,0.5,0.5,0.2,Right Bias,2792,2788,2787,2788,2792,2821,True,2792,150.498,150.552,150.768,152.334,-0.38665190165702024,-1.3997448600444402,-0.29756015815880915,-1.1626057689116653,-0.29756015815880915,-1.1626057689116653,-0.22085126931209875,-1.6314512353035475,WCL23,062623,green_l,saline,2023-04-11,,,76
154,162.6769993454218,153,162.4460007995367,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,1,0,1,0,110,001,LLR,010,0.9151926451127024,0.0021332267241869216,-0.9130594183885155,0.6,0.4,0.09999999999999998,0.30000000000000004,0.30000000000000004,0.2,Exploration,2831,2827,2827,2827,2831,2866,True,2831,152.658,152.658,152.874,154.764,0.3724290181698894,-0.5942572361799715,0.5000861768163144,-0.583185264379535,0.5000861768163144,-0.583185264379535,-0.0893823496470612,-0.5747643378269569,WCL23,062623,green_l,saline,2023-04-11,,,76
156,165.10499864816666,155,164.85399417579174,True,False,0.9,0.09999999999999998,False,l,a,Ll,Aa,LLl,AAa,0,1,0,0,1,0,0,1,0,1,111,000,LLL,001,0.9752120322123179,0.0021332267241869216,-0.973078805488131,0.6,0.2,0.09999999999999998,0.10000000000000003,0.10000000000000003,0.2,Exploration,2876,2871,2871,2871,2876,2882,True,2876,155.034,155.034,155.304,155.628,0.25497112156037166,-0.22662712080161215,0.7742394182163723,0.187178161832797,0.7742394182163723,0.187178161832797,1.4395643997500593,1.093650233131996,WCL23,062623,green_l,saline,2023-04-11,,,76
160,170.38499414920807,159,170.0840000063181,True,False,0.9,0.09999999999999998,True,L,A,lL,aA,LlL,AaA,0,0,0,0,1,0,0,1,0,0,011,000,LLL,000,0.28504042453350487,0.0021332267241869216,-0.28290719780931795,0.8,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.2,Exploration,2974,2968,2968,2969,2973,3005,True,2973,160.272,160.326,160.542,162.27,-2.363284154437057,-3.644008537242004,-2.5645895802368286,-3.236276832788365,-2.5645895802368286,-3.236276832788365,-2.4088780275209025,-2.9026854958685444,WCL23,062623,green_l,saline,2023-04-11,,,76
162,172.7619979530573,161,172.48199544847012,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,lLL,aAA,0,1,0,0,0,0,0,1,0,0,101,000,LLL,000,0.7910276184216566,0.0021332267241869216,-0.7888943916974697,0.8,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,3018,3012,3012,3013,3018,3048,True,3018,162.648,162.702,162.972,164.59199999999998,-1.380349524122001,-2.753372275733108,-1.8219589087883612,-3.292815889086383,-1.8219589087883612,-3.292815889086383,-0.45652053530935066,-0.9115336876728947,WCL23,062623,green_l,saline,2023-04-11,,,76
164,174.88000094890594,163,174.63199384510517,True,False,0.9,0.09999999999999998,False,l,a,Ll,Aa,LLl,AAa,0,1,0,0,1,0,0,0,0,0,110,000,LLL,000,0.9389203840874061,0.0021332267241869216,-0.9367871573632192,0.6,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploration,3057,3052,3052,3053,3057,3060,True,3057,164.808,164.862,165.078,165.24,0.33329060293801044,-0.326464992095365,0.99663746634985,0.4091097108866138,0.99663746634985,0.4091097108866138,1.568212402315346,0.9711177184436627,WCL23,062623,green_l,saline,2023-04-11,,,76
167,177.19199806451797,166,176.8800001591444,False,True,0.9,0.09999999999999998,False,r,a,lr,ab,Llr,Aab,1,0,0,0,1,0,0,1,0,0,011,000,LLL,000,0.274432898737214,0.0021332267241869216,-0.27229967201302707,0.4,0.2,0.09999999999999998,0.10000000000000003,0.10000000000000003,0.2,Exploration,3100,3094,3094,3094,3099,3109,True,3099,167.076,167.076,167.346,167.886,3.8980343427084057,1.7983581169081666,3.7172769666156436,1.7188247763721471,3.7172769666156436,1.7188247763721471,6.715196689770001,3.412133677661514,WCL23,062623,green_l,saline,2023-04-11,,,76
