side_in_poke_index,side_in_time,center_in_poke_index,center_in_time,chose_left,chose_right,left_reward_prob,right_reward_prob,was_rewarded,word_l1,word_l1_generic,word_l2,word_l2_generic,word_l3,word_l3_generic,switched,1_Reward,1_Choice,1_Switch,2_Reward,2_Choice,2_Switch,3_Reward,3_Choice,3_Switch,reward_seq_3,choice_seq_3,choice_seq_3_letters,switch_seq_3,Q_left,Q_right,Q_diff,Rolling_Accuracy,Rolling_PRight,Expected_PRight,Signed_Deviation,Choice_Deviation,Rolling_Switch_Rate,Behavioral_State,matched_side_in_index,matched_center_in_index,photometry_center_in_index,photometry_center_out_index,photometry_side_in_index,photometry_side_out_index,has_all_photometry_data,photometry_outcome_index,center_in_s,center_out_s,side_in_s,side_out_s,peak_z_center_in,auc_center_in,peak_z_side_in,auc_side_in,peak_z_outcome,auc_outcome,peak_z_side_out,auc_side_out,mouse,date,hemisphere,condition,dob,treatment,viral_expression,age_days
95,107.22400099039078,94,106.92100524902344,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.020926076731891605,0.9999860533160757,0.9790599765841841,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,1639,1633,1633,1634,1638,1666,True,1638,88.182,88.236,88.452,89.964,-1.0224044728634687,-1.5207229592025455,-0.8367022414422605,-1.300783259154947,-0.8367022414422605,-1.300783259154947,1.568661956327732,-0.4980311023232015,WCL23,092523,green_l,DCZ,2023-04-11,,,167
97,109.28800106048584,96,108.980006352067,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.020926076731891605,0.9999978355302115,0.9790717587983199,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,1677,1671,1671,1672,1677,1703,True,1677,90.234,90.288,90.55799999999999,91.962,1.6872501006638148,0.5536803335437005,2.2241189223258995,1.0837139436136738,2.2241189223258995,1.0837139436136738,6.1409966212336435,4.651153550485398,WCL23,092523,green_l,DCZ,2023-04-11,,,167
99,111.28599867224693,98,111.01499833166599,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.020926076731891605,0.999999664082911,0.9790735873510193,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,1714,1709,1709,1709,1714,1742,True,1714,92.286,92.286,92.556,94.068,7.661361377956876,4.425722609820312,2.7564643244023563,1.0832748522166038,2.7564643244023563,1.0832748522166038,-0.48050970649668223,-1.0333484956636303,WCL23,092523,green_l,DCZ,2023-04-11,,,167
101,113.54100555181503,100,113.11199963092804,False,True,0.09999999999999998,0.9,False,r,a,Rr,Aa,RRr,AAa,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.020926076731891605,0.9999999478670059,0.9790738711351142,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,1756,1748,1747,1748,1756,1760,True,1756,94.338,94.392,94.824,95.03999999999999,0.34118100569256227,-0.17901415911705923,3.222621218434047,1.576967265340538,3.222621218434047,1.576967265340538,4.855917888929149,3.2490251648288604,WCL23,092523,green_l,DCZ,2023-04-11,,,167
104,115.9580010920763,103,115.58100655674934,False,True,0.09999999999999998,0.9,True,R,A,rR,aA,RrR,AaA,0,0,1,0,1,1,0,1,1,0,011,111,RRR,000,0.020926076731891605,0.15519600841817482,0.1342699316862832,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,1800,1793,1793,1794,1800,1830,True,1800,96.822,96.876,97.2,98.82,2.815010427092874,1.1401147919859658,0.9714662890296586,-0.6199683825662887,0.9714662890296586,-0.6199683825662887,-0.6690301221005909,-1.1250836358781078,WCL23,092523,green_l,DCZ,2023-04-11,,,167
106,118.19100044667721,105,117.90500320494175,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,rRR,aAA,0,1,1,0,0,1,0,1,1,0,101,111,RRR,000,0.020926076731891605,0.8688897857755914,0.8479637090436998,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,1842,1836,1836,1837,1842,1868,True,1842,99.144,99.198,99.468,100.872,0.08902614245930145,-0.34069289837196914,0.7376450912493507,-0.3279564205638143,0.7376450912493507,-0.3279564205638143,3.8128566214269357,2.6968164129969905,WCL23,092523,green_l,DCZ,2023-04-11,,,167
108,120.56100368499756,107,120.25100737810135,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,0,1,0,110,111,RRR,000,0.020926076731891605,0.9796522170287292,0.9587261402968376,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,1886,1880,1880,1881,1885,1916,True,1885,101.52,101.574,101.78999999999999,103.464,1.4190923479680124,0.8799790938065972,0.6366635460467231,0.12410763714631552,0.6366635460467231,0.12410763714631552,-0.03623630352246267,-0.36205271009238665,WCL23,092523,green_l,DCZ,2023-04-11,,,167
110,122.82500267028809,109,122.56100289523602,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.020926076731891605,0.9968421051380689,0.9759160284061773,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,1927,1923,1922,1923,1928,1954,True,1928,103.788,103.842,104.112,105.516,0.5046158495174018,0.031793479902246305,0.7300952874005843,-0.2441636637149993,0.7300952874005843,-0.2441636637149993,2.422081745052306,1.2355764396061555,WCL23,092523,green_l,DCZ,2023-04-11,,,167
116,126.33900493383408,115,126.03300176560879,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.020926076731891605,0.9995099072968741,0.9785838305649824,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,1993,1987,1987,1987,1993,2021,True,1993,107.298,107.298,107.622,109.134,4.798430231451358,2.0339027088987667,1.8727054882288898,-0.47015586872274634,1.8727054882288898,-0.47015586872274634,-0.057363870959236875,-0.5189414842054103,WCL23,092523,green_l,DCZ,2023-04-11,,,167
118,128.43600623309612,117,128.15699949860573,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.020926076731891605,0.9999239395647547,0.978997862832863,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,2031,2026,2026,2026,2031,2057,True,2031,109.404,109.404,109.67399999999999,111.078,0.28813899559878403,-0.1553218067819798,0.4314145094194056,-0.2629378146243975,0.4314145094194056,-0.2629378146243975,-0.9624016234499337,-1.715726242369984,WCL23,092523,green_l,DCZ,2023-04-11,,,167
120,130.43600544333458,119,130.14299757778645,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.020926076731891605,0.999988195723436,0.9790621189915444,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,2068,2063,2063,2063,2069,2095,True,2069,111.402,111.402,111.726,113.13,-0.25451807929453313,-0.8308686960902515,0.10821550707915947,-0.9170087458481244,0.10821550707915947,-0.9170087458481244,4.082413887392868,1.9585901334186677,WCL23,092523,green_l,DCZ,2023-04-11,,,167
122,132.49899968504906,121,132.16600008308887,False,True,0.09999999999999998,0.9,False,r,a,Rr,Aa,RRr,AAa,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.020926076731891605,0.9999981680232995,0.9790720912914079,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,2107,2100,2100,2101,2107,2111,True,2107,113.4,113.454,113.778,113.994,3.8351794142650357,2.281865811836494,3.5599802688381357,2.8882364262454407,3.5599802688381357,2.8882364262454407,3.581650663340517,2.841045415308667,WCL23,092523,green_l,DCZ,2023-04-11,,,167
124,134.25100184977055,123,133.92900601029396,False,True,0.09999999999999998,0.9,True,R,A,rR,aA,RrR,AaA,0,0,1,0,1,1,0,1,1,0,011,111,RRR,000,0.020926076731891605,0.15519573219352156,0.13426965546162994,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,2139,2133,2133,2134,2139,2165,True,2139,115.182,115.236,115.506,116.91,0.620039383316599,-0.19886707499608353,-0.31248848488141684,-0.8661754447930118,-0.31248848488141684,-0.8661754447930118,3.3554209566705557,1.5590955272111087,WCL23,092523,green_l,DCZ,2023-04-11,,,167
126,136.17700226604939,125,135.93800738453865,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,rRR,aAA,0,1,1,0,0,1,0,1,1,0,101,111,RRR,000,0.020926076731891605,0.8688897429066255,0.8479636661747338,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,2175,2170,2170,2171,2175,2201,True,2175,117.17999999999999,117.234,117.45,118.854,7.100452636322487,1.7725443282786348,2.239556745535789,-0.7565139990805351,2.239556745535789,-0.7565139990805351,-1.2893283650899536,-1.8406127415965337,WCL23,092523,green_l,DCZ,2023-04-11,,,167
128,138.13800550997257,127,137.87600733339787,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,0,1,0,110,111,RRR,000,0.020926076731891605,0.9796522103756364,0.9587261336437448,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,2211,2206,2206,2207,2211,2237,True,2211,119.124,119.178,119.394,120.798,-0.2932050520397678,-0.9396683439738092,0.22898295220339826,-0.4251063743362079,0.22898295220339826,-0.4251063743362079,5.570962031358286,3.503046581795203,WCL23,092523,green_l,DCZ,2023-04-11,,,167
135,143.08400563895702,134,142.76800453662872,False,True,0.9,0.09999999999999998,False,r,a,Rr,Aa,RRr,AAa,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.020926076731891605,0.9968421041055354,0.9759160273736438,0.6,1.0,0.09999999999999998,0.9,0.9,0.0,Right Bias,2303,2297,2297,2297,2302,2306,True,2302,124.038,124.038,124.30799999999999,124.524,2.576053887634827,1.6453774550580071,1.6399637554413704,0.8752203999374734,1.6399637554413704,0.8752203999374734,1.4055993987980058,0.6331893137652695,WCL23,092523,green_l,DCZ,2023-04-11,,,167
137,144.89700123667717,136,144.53800097107887,True,False,0.9,0.09999999999999998,True,L,A,rL,aB,RrL,AaB,1,0,1,0,1,1,0,1,1,0,011,111,RRR,000,0.020926076731891605,0.15470592364563673,0.13377984691374512,0.8,0.8,0.09999999999999998,0.7000000000000001,0.7000000000000001,0.2,Right Bias,2336,2330,2329,2330,2336,2361,True,2336,125.766,125.82,126.144,127.494,6.618074295404004,2.214122498646041,8.427315227888323,2.7312766723072777,8.427315227888323,2.7312766723072777,-0.21359049546770445,-1.1728651102453655,WCL23,092523,green_l,DCZ,2023-04-11,,,167
139,147.5310042500496,138,147.22900427877903,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,rLL,aBB,0,1,0,1,0,1,0,1,1,0,101,011,LRR,100,0.8480516272409436,0.15470592364563673,-0.6933457035953069,0.8,0.6,0.09999999999999998,0.5,0.5,0.2,Right Bias,2385,2379,2379,2380,2385,2411,True,2385,128.466,128.52,128.79,130.194,-0.9221560347867778,-1.5131869381868839,-1.6946875806818738,-2.7005847764437547,-1.6946875806818738,-2.7005847764437547,0.3689482366502747,-0.19246802950414857,WCL23,092523,green_l,DCZ,2023-04-11,,,167
141,149.9570019543171,140,149.63699765503407,True,False,0.9,0.09999999999999998,False,l,a,Ll,Aa,LLl,AAa,0,1,0,0,1,0,1,0,1,0,110,001,LLR,010,0.9764182178327686,0.15470592364563673,-0.8217122941871319,0.6,0.4,0.09999999999999998,0.30000000000000004,0.30000000000000004,0.2,Exploration,2430,2424,2424,2424,2430,2433,True,2430,130.896,130.896,131.22,131.382,5.385889649775513,2.6994737165779648,5.7402414952491005,3.730515236444106,5.7402414952491005,3.730515236444106,5.472584861068299,4.140374399342221,WCL23,092523,green_l,DCZ,2023-04-11,,,167
143,151.64800062775612,142,151.31299942731857,True,False,0.9,0.09999999999999998,True,L,A,lL,aA,LlL,AaA,0,0,0,0,1,0,0,1,0,1,011,000,LLL,001,0.15153621785447036,0.15470592364563673,0.0031697057911663773,0.6,0.2,0.09999999999999998,0.10000000000000003,0.10000000000000003,0.2,Exploration,2461,2455,2455,2455,2461,2487,True,2461,132.57,132.57,132.894,134.298,1.7091053315413662,0.5609074380428972,0.5382886569239346,-0.2602127050104972,0.5382886569239346,-0.2602127050104972,-1.5556371422333044,-2.5071632778140596,WCL23,092523,green_l,DCZ,2023-04-11,,,167
145,154.89700734615326,144,154.57600727677345,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,lLL,aAA,0,1,0,0,0,0,0,1,0,0,101,000,LLL,000,0.8683218008588471,0.15470592364563673,-0.7136158772132104,0.8,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.2,Exploration,2521,2515,2515,2516,2521,2546,True,2521,135.81,135.864,136.134,137.484,3.380630666714111,1.1078182138275134,1.8267871005195646,-0.40299274190699796,1.8267871005195646,-0.40299274190699796,-0.8562814799555345,-2.2187067435992667,WCL23,092523,green_l,DCZ,2023-04-11,,,167
150,160.01800149679184,149,159.72700528800488,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,0,0,0,110,000,LLL,000,0.9795640680322132,0.15470592364563673,-0.8248581443865765,0.8,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,2616,2611,2611,2611,2616,2641,True,2616,140.994,140.994,141.264,142.614,-0.14903400444388754,-0.4504230570749931,-0.5338834108262267,-1.2766189403346948,-0.5338834108262267,-1.2766189403346948,-0.20604586897306265,-1.9411560233791674,WCL23,092523,green_l,DCZ,2023-04-11,,,167
155,164.15599957108498,154,163.82099837064743,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9968284247649504,0.15470592364563673,-0.8421225011193136,0.8,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,2693,2687,2687,2687,2693,2720,True,2693,145.09799999999998,145.09799999999998,145.422,146.88,4.97957548690124,2.861625264444173,0.7129448320622673,0.013490072441789791,0.7129448320622673,0.013490072441789791,-0.3372323580068538,-1.1776929752918808,WCL23,092523,green_l,DCZ,2023-04-11,,,167
157,166.2439987063408,156,165.98300635814667,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9995077841574617,0.15470592364563673,-0.8448018605118249,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,2732,2727,2727,2727,2731,2763,True,2731,147.258,147.258,147.474,149.202,-0.022210475137518518,-0.9817238910828534,-0.5811773636955984,-1.2714651820488365,-0.5811773636955984,-1.2714651820488365,0.29865672897501694,-0.1846486230180442,WCL23,092523,green_l,DCZ,2023-04-11,,,167
159,168.59099864959717,158,168.31000037491322,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999236100619754,0.15470592364563673,-0.8452176864163387,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,2775,2770,2770,2770,2775,2807,True,2775,149.58,149.58,149.85,151.578,0.9889478720110265,-0.3585361961510765,-0.05416102953585501,-0.9213555530065186,-0.05416102953585501,-0.9213555530065186,0.778044993960525,-0.18583015963316488,WCL23,092523,green_l,DCZ,2023-04-11,,,167
161,171.32299952208996,160,171.03500068187714,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999881445859172,0.15470592364563673,-0.8452822209402805,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,2826,2820,2820,2821,2826,2853,True,2826,152.28,152.334,152.60399999999998,154.062,0.8631849294598165,-0.45588018012972203,0.6516630576529667,-0.5373751556734079,0.6516630576529667,-0.5373751556734079,6.93178620660597,2.691585816074833,WCL23,092523,green_l,DCZ,2023-04-11,,,167
163,173.4369993209839,162,173.18600490689278,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999981600869603,0.15470592364563673,-0.8452922364413236,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,2865,2860,2860,2860,2865,2894,True,2865,154.44,154.44,154.71,156.276,5.842450666583535,2.7727218064061487,2.9266360908371447,0.8718153336637358,2.9266360908371447,0.8718153336637358,1.1525080472944922,0.5942430309714313,WCL23,092523,green_l,DCZ,2023-04-11,,,167
169,179.05300185084343,168,178.711000084877,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999997144528255,0.15470592364563673,-0.8452937908071888,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,2969,2962,2962,2963,2969,2996,True,2969,159.948,160.002,160.326,161.784,-1.8146786782097657,-2.7097890279593746,-1.9304364365986548,-4.00188562255572,-1.9304364365986548,-4.00188562255572,-0.6815489037378214,-1.2740146470228997,WCL23,092523,green_l,DCZ,2023-04-11,,,167
171,181.50600604712963,170,181.18300437927246,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.999999955684216,0.15470592364563673,-0.8452940320385792,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,3014,3008,3008,3009,3014,3039,True,3014,162.432,162.486,162.756,164.106,-0.29089673288577816,-0.7939765346442618,0.9868524968772612,-0.4997946974037935,0.9868524968772612,-0.4997946974037935,-0.12970404285764314,-0.9906151189543275,WCL23,092523,green_l,DCZ,2023-04-11,,,167
173,183.81500579416752,172,183.49799886345863,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999999931223669,0.15470592364563673,-0.8452940694767301,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,3057,3051,3051,3052,3057,3079,True,3057,164.754,164.808,165.078,166.266,-0.5572834272018057,-1.5433532420643143,-1.1317035420017783,-1.9983397051811274,-1.1317035420017783,-1.9983397051811274,2.2127675845594896,1.2174196697845576,WCL23,092523,green_l,DCZ,2023-04-11,,,167
178,187.2809998691082,177,186.98899783194065,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999999989326187,0.15470592364563673,-0.845294075286982,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,3121,3116,3115,3116,3121,3146,True,3121,168.21,168.264,168.534,169.884,3.7912243704281288,1.2647730075181252,0.5753636435846277,-0.3364445541176694,0.5753636435846277,-0.3364445541176694,-0.7402962622732042,-1.4153589481688966,WCL23,092523,green_l,DCZ,2023-04-11,,,167
180,189.4770048558712,179,189.21600244939327,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999999998343466,0.15470592364563673,-0.8452940761887099,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,3162,3157,3157,3158,3162,3189,True,3162,170.478,170.532,170.748,172.206,0.24535728341677812,-0.8170760789514591,0.5516585845169404,-0.40097827173647566,0.5516585845169404,-0.40097827173647566,3.6542119170511556,1.251257152456758,WCL23,092523,green_l,DCZ,2023-04-11,,,167
182,191.52400642633438,181,191.23799912631512,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999999999742912,0.15470592364563673,-0.8452940763286545,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,3200,3194,3195,3195,3200,3227,True,3200,172.53,172.53,172.8,174.258,3.631681948846347,1.646420384859297,4.313654614850061,1.1136270144304605,4.313654614850061,1.1136270144304605,2.7661508089614517,1.939926749165989,WCL23,092523,green_l,DCZ,2023-04-11,,,167
