side_in_poke_index,side_in_time,center_in_poke_index,center_in_time,chose_left,chose_right,left_reward_prob,right_reward_prob,was_rewarded,word_l1,word_l1_generic,word_l2,word_l2_generic,word_l3,word_l3_generic,switched,1_Reward,1_Choice,1_Switch,2_Reward,2_Choice,2_Switch,3_Reward,3_Choice,3_Switch,reward_seq_3,choice_seq_3,choice_seq_3_letters,switch_seq_3,Q_left,Q_right,Q_diff,Rolling_Accuracy,Rolling_PRight,Expected_PRight,Signed_Deviation,Choice_Deviation,Rolling_Switch_Rate,Behavioral_State,matched_side_in_index,matched_center_in_index,photometry_center_in_index,photometry_center_out_index,photometry_side_in_index,photometry_side_out_index,has_all_photometry_data,photometry_outcome_index,center_in_s,center_out_s,side_in_s,side_out_s,peak_z_center_in,auc_center_in,peak_z_side_in,auc_side_in,peak_z_outcome,auc_outcome,peak_z_side_out,auc_side_out,mouse,date,hemisphere,condition,dob,treatment,viral_expression,age_days
115,142.19899736344814,114,141.7299997061491,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.999999966176425,0.031918415711118725,-0.9680815504653062,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,2547,2539,2538,2539,2547,2581,True,2547,137.052,137.106,137.538,139.374,1.6377697960820365,0.912868664967891,2.4057624713811916,-0.18769082867929182,2.4057624713811916,-0.18769082867929182,1.3377835738063588,0.6998782487609291,WCL30,081523,green_l,saline,2023-02-28,,,168
118,146.36900089681149,117,146.1009979248047,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999999939428776,0.031918415711118725,-0.9680815782317589,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,2625,2620,2620,2620,2624,2660,True,2624,141.48,141.48,141.696,143.64,1.6890754604775717,-0.5976396647988407,0.0033914481771018063,-1.308000767975969,0.0033914481771018063,-1.308000767975969,0.8833328116008441,0.3096418148502408,WCL30,081523,green_l,saline,2023-02-28,,,168
120,149.39499534666538,119,149.06899631023407,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999999989152911,0.031918415711118725,-0.9680815832041724,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,2681,2675,2675,2676,2680,2718,True,2680,144.45,144.504,144.72,146.772,1.3736708308168006,-0.518992402961866,0.07694541910061826,-1.8574496381122394,0.07694541910061826,-1.8574496381122394,2.6185921467830635,1.8130981240299249,WCL30,081523,green_l,saline,2023-02-28,,,168
122,152.05200165510178,121,151.760995388031,True,False,0.9,0.09999999999999998,False,l,a,Ll,Aa,LLl,AAa,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999999998057505,0.031918415711118725,-0.9680815840946317,0.8,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,2730,2724,2724,2725,2730,2733,True,2730,147.096,147.15,147.42,147.582,11.013501215144684,5.453917640045642,11.64047217780189,7.196274637863443,11.64047217780189,7.196274637863443,8.336262541735906,5.904682454463706,WCL30,081523,green_l,saline,2023-02-28,,,168
124,153.53800244629383,123,153.24600040912628,True,False,0.9,0.09999999999999998,True,L,A,lL,aA,LlL,AaA,0,0,0,0,1,0,0,1,0,0,011,000,LLL,000,0.1790798980399133,0.031918415711118725,-0.14716148232879459,0.8,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,2757,2752,2752,2752,2757,2790,True,2757,148.608,148.608,148.878,150.66,3.3294652082152836,1.5516973436349537,1.2353042232938625,-0.058310871099486836,1.2353042232938625,-0.058310871099486836,0.0027435825944004126,-0.281182659985505,WCL30,081523,green_l,saline,2023-02-28,,,168
126,156.33799731731415,125,156.08099810779095,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,lLL,aAA,0,1,0,0,0,0,0,1,0,0,101,000,LLL,000,0.8529897118135158,0.031918415711118725,-0.821071296102397,0.8,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,2809,2804,2804,2805,2809,2852,True,2809,151.416,151.47,151.686,154.008,3.0065708975100573,-0.5588632198979155,0.422565455473736,-2.06545922545463,0.422565455473736,-2.06545922545463,3.3255043550783028,2.303363380206556,WCL30,081523,green_l,saline,2023-02-28,,,168
131,162.1039990335703,130,161.7339950054884,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,0,0,0,110,000,LLL,000,0.9736734125756322,0.031918415711118725,-0.9417549968645135,0.8,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,2916,2909,2909,2910,2916,2960,True,2916,157.08599999999998,157.14,157.464,159.84,0.4746357775029603,-0.46087848331332554,-1.3013995066201998,-2.6212007727010245,-1.3013995066201998,-2.6212007727010245,1.1000974599818758,0.5419571517298706,WCL30,081523,green_l,saline,2023-02-28,,,168
133,165.16899950802326,132,164.8400031030178,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9952854374073895,0.031918415711118725,-0.9633670216962708,0.8,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,2973,2967,2966,2966,2972,3021,True,2972,160.164,160.164,160.488,163.134,2.9462890884871866,1.3052313952869166,1.3029251766394283,-0.262589932877186,1.3029251766394283,-0.262589932877186,5.83133134150741,4.198205795360249,WCL30,081523,green_l,saline,2023-02-28,,,168
138,173.68100322782993,137,173.34199883043766,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9991557166114485,0.031918415711118725,-0.9672373009003298,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,3130,3124,3124,3125,3130,3162,True,3130,168.696,168.75,169.02,170.748,-3.220793877610396,-3.7357677165970316,-1.8221449745723752,-2.641157923248746,-1.8221449745723752,-2.641157923248746,-0.3537699079972558,-0.6010205675735121,WCL30,081523,green_l,saline,2023-02-28,,,168
140,176.54700055718422,139,176.20299719274044,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.999848805816832,0.031918415711118725,-0.9679303901057132,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,3183,3177,3177,3178,3183,3218,True,3183,171.558,171.612,171.882,173.772,0.8335277701069866,0.27324952291917626,0.5743011307646178,-0.1582425014125463,0.5743011307646178,-0.1582425014125463,3.082621850717711,1.1846477856171875,WCL30,081523,green_l,saline,2023-02-28,,,168
142,179.1189942508936,141,178.787000477314,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999729241610887,0.031918415711118725,-0.96805450844997,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,3231,3225,3225,3225,3231,3263,True,3231,174.15,174.15,174.474,176.202,3.4218542107052192,0.4928872257648059,2.1122278351803487,-0.723009420541125,2.1122278351803487,-0.723009420541125,1.520440663843695,1.025009641712545,WCL30,081523,green_l,saline,2023-02-28,,,168
144,181.81499652564526,143,181.52600191533566,True,False,0.09999999999999998,0.9,False,l,a,Ll,Aa,LLl,AAa,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999951512615275,0.031918415711118725,-0.9680767355504087,0.8,0.0,0.9,-0.9,0.9,0.0,Left Bias,3281,3276,3275,3276,3280,3284,True,3280,176.85,176.904,177.12,177.33599999999998,10.034557289831623,4.922944286226642,7.518677489326905,3.8566684826599853,7.518677489326905,3.8566684826599853,7.627255178594129,4.293375762374538,WCL30,081523,green_l,saline,2023-02-28,,,168
158,187.9829976707697,157,187.64799647033215,False,True,0.09999999999999998,0.9,True,R,A,lR,aB,LlR,AaB,1,0,0,0,1,0,0,1,0,0,011,000,LLL,000,0.17907902976310808,0.031918415711118725,-0.14716061405198935,0.8,0.2,0.9,-0.7,0.7,0.2,Left Bias,3395,3389,3389,3390,3395,3420,True,3395,183.006,183.06,183.32999999999998,184.68,-1.5852665099957117,-2.830398261182672,-2.669053395970362,-4.3264906638935186,-2.669053395970362,-4.3264906638935186,-0.4372292631358684,-1.1581384225042475,WCL30,081523,green_l,saline,2023-02-28,,,168
160,189.970001578331,159,189.64200094342232,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,lRR,aBB,0,1,1,1,0,0,0,1,0,0,101,100,RLL,100,0.17907902976310808,0.8266360485575536,0.6475570187944455,0.8,0.4,0.9,-0.5,0.5,0.2,Left Bias,3432,3426,3426,3426,3432,3462,True,3432,185.004,185.004,185.328,186.948,0.2695592412109856,-1.3997935471142795,-0.31400187586996925,-2.539774057772921,-0.31400187586996925,-2.539774057772921,1.100405942713773,0.6364898673807549,WCL30,081523,green_l,saline,2023-02-28,,,168
168,196.51199989020824,167,196.09800092875957,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,1,0,0,0,110,110,RRL,010,0.17907902976310808,0.9689540012458595,0.7898749714827514,0.8,0.6,0.9,-0.30000000000000004,0.30000000000000004,0.2,Exploration,3553,3545,3545,3547,3553,3578,True,3553,191.43,191.538,191.862,193.212,1.2393880669134372,-0.4215343966338526,-0.6796697828074814,-2.1147688846048083,-0.6796697828074814,-2.1147688846048083,0.051396746201638914,-0.6508129407222488,WCL30,081523,green_l,saline,2023-02-28,,,168
173,200.00299885869026,172,199.60799999535084,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,1,111,111,RRR,001,0.17907902976310808,0.9944402857074812,0.8153612559443731,0.8,0.8,0.9,-0.09999999999999998,0.09999999999999998,0.2,Exploration,3618,3610,3610,3611,3618,3650,True,3618,194.94,194.994,195.37199999999999,197.1,2.225701569486637,0.09226558332132778,-0.24748445139513006,-1.7975063649998488,-0.24748445139513006,-1.7975063649998488,1.0568245400338419,0.5575008602406689,WCL30,081523,green_l,saline,2023-02-28,,,168
178,204.64600324630737,177,204.3180026113987,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.17907902976310808,0.9990043669311713,0.8199253371680633,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.2,Exploration,3704,3698,3697,3698,3703,3734,True,3703,199.638,199.692,199.962,201.636,2.5623491943012464,0.2991827476943746,-0.07180407491061577,-1.2383673003020157,-0.07180407491061577,-1.2383673003020157,0.034949256806537855,-0.612652308247394,WCL30,081523,green_l,saline,2023-02-28,,,168
180,206.83799497783184,179,206.53299763798714,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.17907902976310808,0.9998217021315143,0.8207426723684063,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,3744,3739,3739,3739,3744,3790,True,3744,201.906,201.906,202.176,204.66,0.6025568916153914,-0.708557218671504,0.5111608435043571,-1.3985959540577744,0.5111608435043571,-1.3985959540577744,5.385418955691424,4.019493263655783,WCL30,081523,green_l,saline,2023-02-28,,,168
182,209.87300164997578,181,209.58899594843388,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.17907902976310808,0.9999680704358846,0.8208890406727766,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,3801,3795,3795,3796,3800,3838,True,3800,204.93,204.984,205.2,207.252,5.516302841946596,3.3432449358674705,5.3942464526197655,1.50504659153827,5.3942464526197655,1.50504659153827,1.780617742389768,0.9228535621404311,WCL30,081523,green_l,saline,2023-02-28,,,168
184,212.527996301651,183,212.1899977326393,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.17907902976310808,0.9999942820569127,0.8209152522938046,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,3850,3843,3843,3844,3849,3885,True,3849,207.522,207.576,207.846,209.79,3.5397836449638524,1.2824323536437907,2.1113581395659624,0.21102173915646993,2.1113581395659624,0.21102173915646993,4.642209858543487,3.533773447879316,WCL30,081523,green_l,saline,2023-02-28,,,168
193,218.5699973255396,192,218.23100298643112,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.17907902976310808,0.9999989760313347,0.8209199462682266,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,3962,3955,3955,3956,3961,3993,True,3961,213.57,213.624,213.894,215.62199999999999,-0.5969652786560665,-1.711629212181094,-1.9829074490767333,-3.169936310538672,-1.9829074490767333,-3.169936310538672,-0.029395170951816926,-0.646768120284887,WCL30,081523,green_l,saline,2023-02-28,,,168
195,220.9420021623373,194,220.5459974706173,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.17907902976310808,0.9999998166277958,0.8209207868646877,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,4005,3998,3998,3998,4005,4047,True,4005,215.892,215.892,216.27,218.538,0.49984284377215843,-0.7372383317296751,0.4399998736042834,-2.255643671015234,0.4399998736042834,-2.255643671015234,3.058858593745342,2.491590234615196,WCL30,081523,green_l,saline,2023-02-28,,,168
197,223.8980010151863,196,223.54199811816216,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.17907902976310808,0.9999999671617243,0.8209209373986163,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,4060,4054,4053,4054,4060,4098,True,4060,218.862,218.916,219.24,221.292,6.81871006584687,5.764030449552214,3.7086597974498785,2.0176519550107304,3.7086597974498785,2.0176519550107304,2.6716795601086085,1.650434837194061,WCL30,081523,green_l,saline,2023-02-28,,,168
199,226.5169970691204,198,226.23199559748173,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.17907902976310808,0.9999999941193249,0.8209209643562169,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,4109,4103,4103,4104,4108,4148,True,4108,221.56199999999998,221.61599999999999,221.832,223.992,3.5202965140550435,1.4425334205161926,2.554836656217086,0.331757490033504,2.554836656217086,0.331757490033504,3.395990488024026,2.232382962458766,WCL30,081523,green_l,saline,2023-02-28,,,168
201,229.75399419665337,200,229.44399788975716,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.17907902976310808,0.9999999989468893,0.8209209691837812,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,4169,4163,4163,4164,4168,4201,True,4168,224.802,224.856,225.072,226.85399999999998,3.4394704017200803,2.264937404000352,1.8295224941673316,0.6055474516934981,1.8295224941673316,0.6055474516934981,4.489093951744081,1.726354957758106,WCL30,081523,green_l,saline,2023-02-28,,,168
207,235.10000221431255,206,234.73999612033367,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.17907902976310808,0.9999999998114091,0.820920970048301,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,4268,4261,4261,4262,4267,4299,True,4267,230.094,230.148,230.418,232.146,1.5696605513420854,-0.22145758087528164,-0.011943642391863924,-1.6309280496877483,-0.011943642391863924,-1.6309280496877483,-0.1640582843342624,-0.668035706987299,WCL30,081523,green_l,saline,2023-02-28,,,168
209,237.4760001897812,208,237.04599849879742,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.17907902976310808,0.9999999999662271,0.820920970203119,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,4312,4304,4304,4304,4311,4345,True,4311,232.416,232.416,232.794,234.63,0.3771679420693228,-0.5232074820635172,-0.0741389725756151,-0.9399516421001423,-0.0741389725756151,-0.9399516421001423,0.7302890591398884,-0.043911979893600864,WCL30,081523,green_l,saline,2023-02-28,,,168
211,239.9919994175434,210,239.6560024470091,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.17907902976310808,0.999999999993952,0.8209209702308439,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,4358,4352,4352,4353,4358,4390,True,4358,235.008,235.06199999999998,235.332,237.06,1.4211813398423527,-0.20767771686224545,0.829512377812883,-1.4741315582413734,0.829512377812883,-1.4741315582413734,1.9360343777923104,0.8769578798995413,WCL30,081523,green_l,saline,2023-02-28,,,168
